time,oil,ore,uranium,diamonds,rivalium
2020-10-19 22:13:38,212,200,2195,1470000,144799
2020-10-19 22:23:51,214,200,2190,1470000,144800
2020-10-19 22:34:02,212,200,2200,1470000,138000
2020-10-19 22:44:15,210,201,2196,1430000,139899
2020-10-19 22:54:42,217,201,2193,1449000,137000
2020-10-19 23:04:54,210,200,2208,1412340,136998
2020-10-19 23:15:06,212,201,2204,1448990,130000
2020-10-19 23:25:20,214,203,2199,1447000,130500
2020-10-19 23:35:32,215,202,2194,1449990,134000
2020-10-19 23:45:44,217,200,2192,1449990,135000
2020-10-19 23:56:17,216,200,2190,1448990,134999
2020-10-20 00:06:28,212,199,2190,1432000,134999
2020-10-20 00:16:41,210,200,2249,1400000,133566
2020-10-20 00:37:07,210,200,2216,1430000,133789
2020-10-20 00:47:19,211,199,2216,1440000,133789
2020-10-20 00:57:48,214,202,2217,1440000,133789
2020-10-20 01:08:39,217,201,2217,1450000,142000
2020-10-20 01:18:51,220,202,2214,1448900,142000
2020-10-20 01:29:03,214,200,2214,1448900,141000
2020-10-20 01:39:15,217,200,2212,1410000,143800
2020-10-20 01:49:27,215,201,2211,1450000,142000
2020-10-20 01:59:55,214,201,2207,1450000,142999
2020-10-20 02:10:42,212,201,2203,1439990,142000
2020-10-20 02:20:53,214,200,2199,1440000,142000
2020-10-20 02:31:05,216,201,2194,1440000,140999
2020-10-20 02:41:16,215,202,2192,1475500,139999
2020-10-20 02:51:29,210,200,2189,1475500,137876
2020-10-20 03:01:41,214,202,2187,1475500,137876
2020-10-20 03:12:08,212,201,2182,1475500,135000
2020-10-20 03:22:22,214,200,2179,1490000,135000
2020-10-20 03:42:46,214,201,2169,1489990,136567
2020-10-20 03:52:57,215,201,2166,1488000,134000
2020-10-20 04:03:09,215,200,2163,1480000,134000
2020-10-20 04:14:54,214,201,2148,1488000,141900
2020-10-20 04:25:06,214,202,2145,1487990,141900
2020-10-20 04:35:22,214,201,2145,1480000,135000
2020-10-20 04:45:33,214,201,2130,1488000,135000
2020-10-20 04:55:46,214,201,2129,1487900,141993
2020-10-20 05:05:59,213,200,2100,1488000,141993
2020-10-20 11:44:44,214,204,2288,1450000,134000
2020-10-20 11:55:00,215,203,2288,1490000,135000
2020-10-20 12:05:11,212,203,2288,1470000,134000
2020-10-20 12:15:25,212,202,2288,1490000,134000
2020-10-20 12:25:35,215,201,2287,1440000,133999
2020-10-20 12:35:47,200,201,2280,1440000,133999
2020-10-20 12:46:28,200,203,2279,1490000,133999
2020-10-20 12:56:40,200,203,2277,1489900,133999
2020-10-20 13:06:51,218,203,2276,1489900,133999
2020-10-20 13:17:02,218,202,2276,1450000,133999
2020-10-20 13:27:14,205,202,2273,1450000,133000
2020-10-20 13:37:25,215,203,2220,1475000,133000
2020-10-20 13:47:54,215,203,2219,1470000,140000
2020-10-20 14:08:20,215,202,2219,1470000,140000
2020-10-20 14:18:32,214,202,2216,1465000,140000
2020-10-20 14:28:45,215,203,2216,1465000,138000
2020-10-20 14:38:57,215,203,2214,1470000,140000
2020-10-20 14:49:24,210,202,2213,1450000,140000
2020-10-20 14:59:35,210,202,2213,1470000,139999
2020-10-20 15:09:47,210,201,2213,1470000,135000
2020-10-20 15:20:03,213,203,2213,1470000,134999
2020-10-20 15:30:15,220,204,2212,1470000,133999
2020-10-20 15:40:27,220,202,2250,1470000,130000
2020-10-20 15:50:55,209,201,2289,1450000,133999
2020-10-20 16:01:08,208,201,2286,1470000,144600
2020-10-20 16:11:21,208,200,2285,1470000,149999
2020-10-20 16:21:34,216,202,2255,1460000,145000
2020-10-20 16:31:48,208,203,2253,1450000,147000
2020-10-20 16:42:01,210,202,2245,1450000,144750
2020-10-20 16:52:28,207,198,2244,1450000,144000
2020-10-20 17:03:22,210,200,2244,1450000,140000
2020-10-20 17:13:35,205,200,2243,1460000,138000
2020-10-20 17:23:46,210,205,2240,1450000,142999
2020-10-20 17:33:58,214,205,2200,1460000,142000
2020-10-20 17:44:15,219,204,2240,1465000,144750
2020-10-20 17:54:46,213,201,2219,1460000,144750
2020-10-20 18:04:59,215,201,2210,1460000,144750
2020-10-20 18:15:12,209,201,2258,1470000,144700
2020-10-20 18:25:26,215,201,2258,1470000,144000
2020-10-20 18:35:41,210,200,2258,1465000,130000
2020-10-20 18:45:55,210,202,2258,1465000,142000
2020-10-20 18:56:29,205,202,2260,1479500,140998
2020-10-20 19:06:42,205,199,2256,1479000,140700
2020-10-20 19:16:54,204,199,2255,1479000,140699
2020-10-20 19:27:06,209,200,2260,1479000,140999
2020-10-20 19:37:20,208,202,2249,1480000,141000
2020-10-20 19:47:34,214,204,2249,1479000,144000
2020-10-20 19:58:22,220,205,2217,1450000,143000
2020-10-20 20:08:37,233,207,2260,1450000,143000
2020-10-20 20:19:00,224,207,2220,1490000,149800
2020-10-20 20:29:16,224,205,2220,1489000,149000
2020-10-20 20:39:30,220,205,2270,1490000,149000
2020-10-20 20:49:58,217,209,2288,1495000,149600
2020-10-20 21:02:36,227,206,2287,1475000,149350
2020-10-20 22:09:45,227,209,2200,1470000,144000
2020-10-20 22:20:03,237,210,2199,1475000,144000
2020-10-20 22:30:18,235,209,2199,1475000,139000
2020-10-20 22:40:35,220,205,2199,1475000,149300
2020-10-20 22:50:50,217,205,2189,1470000,147900
2020-10-20 23:01:06,210,204,2199,1470000,145000
2020-10-20 23:11:28,217,205,2196,1475000,141999
2020-10-20 23:21:44,242,207,2214,1455000,140000
2020-10-20 23:31:59,230,205,2214,1460000,138000
2020-10-20 23:42:14,220,205,2214,1475000,134000
2020-10-20 23:52:30,260,209,2249,1488900,138000
2020-10-21 00:02:46,285,209,2299,1488900,145000
2020-10-21 00:13:09,228,203,2297,1489000,144567
2020-10-21 00:23:26,250,215,2400,1488000,143500
2020-10-21 00:33:43,243,214,2940,1500000,144897
2020-10-21 00:43:59,223,214,2798,1490000,147000
2020-10-21 00:54:17,243,214,3300,1500000,147565
2020-10-21 01:25:42,218,213,5000,1490000,146000
2020-10-21 01:35:57,214,213,3600,1490000,145000
2020-10-21 01:46:18,217,214,3332,1490000,146000
2020-10-21 01:56:35,213,212,2597,1470000,145000
2020-10-21 02:06:51,219,211,2596,1470000,143567
2020-10-21 02:17:07,228,214,2594,1474990,143567
2020-10-21 02:27:24,227,213,2588,1460000,140000
2020-10-21 02:37:42,234,213,2533,1460000,140000
2020-10-21 02:48:03,230,213,2585,1485000,140000
2020-10-21 05:26:39,220,210,2208,1480000,129998
2020-10-21 05:29:38,222,210,2208,1480000,129997
2020-10-21 05:39:46,219,214,2207,1482000,131998
2020-10-21 05:49:53,220,214,2400,1482000,131997
2020-10-21 06:00:01,235,210,2396,1475000,131995
2020-10-21 06:10:08,229,210,2391,1475000,131994
2020-10-21 06:20:15,224,210,2390,1440000,134999
2020-10-21 06:30:26,224,211,2298,1472000,134998
2020-10-21 06:40:32,224,208,2285,1472000,130000
2020-10-21 06:50:40,220,210,2280,1472000,129998
2020-10-21 07:00:48,224,214,2279,1472000,129996
2020-10-21 07:10:54,220,209,2247,1471900,129997
2020-10-21 07:21:01,222,210,2296,1471000,131000
2020-10-21 15:13:52,219,210,2348,1435000,144198
2020-10-21 15:23:58,218,209,2344,1430000,143000
2020-10-21 15:34:09,219,207,2340,1440000,144000
2020-10-21 15:44:15,217,202,2300,1448000,143799
2020-10-21 15:54:23,214,201,2290,1445000,139998
2020-10-21 16:04:29,210,202,2274,1445000,139999
2020-10-21 16:14:58,218,204,2272,1439000,139998
2020-10-21 16:25:06,218,207,2340,1439000,139997
2020-10-21 16:35:13,216,207,2280,1440000,142998
2020-10-21 16:45:20,221,211,2274,1440000,139999
2020-10-21 16:55:27,220,210,2272,1440000,144000
2020-10-21 17:05:34,218,214,2267,1450000,143900
2020-10-21 19:52:50,212,213,2237,1410000,149900
2020-10-21 20:02:57,210,211,2234,1425000,149995
2020-10-21 20:13:03,205,211,2234,1450000,149995
2020-10-21 20:23:09,210,209,2235,1450000,148800
2020-10-21 20:33:16,214,208,2300,1450000,150000
2020-10-21 20:43:23,214,200,2298,1450000,148000
2020-10-21 20:53:48,215,210,2288,1450000,147998
2020-10-21 21:03:59,220,209,2288,1435000,147998
2020-10-21 21:14:05,220,209,2280,1435000,146567
2020-10-21 21:24:12,220,208,2258,1425000,146000
2020-10-21 21:34:20,220,210,2258,1410000,139997
2020-10-21 21:44:28,219,209,2258,1409980,140000
2020-10-21 21:54:52,217,208,2256,1420000,140000
2020-10-21 22:05:00,220,208,2253,1420000,134567
2020-10-21 22:15:08,220,208,2253,1415000,135000
2020-10-21 22:25:14,219,208,2238,1415000,135000
2020-10-21 22:35:21,219,210,2233,1414000,130000
2020-10-21 22:45:29,215,205,2228,1410000,129999
2020-10-21 22:55:57,215,209,2224,1408000,130000
2020-10-21 23:06:04,215,209,2217,1400000,134000
2020-10-21 23:16:11,220,210,2255,1400000,139999
2020-10-21 23:26:17,215,211,2252,1415000,143994
2020-10-21 23:36:24,214,213,2250,1414900,130000
2020-10-21 23:46:30,208,211,2220,1414900,139900
2020-10-21 23:56:53,224,212,2252,1415000,136000
2020-10-22 00:07:00,217,211,2248,1450000,134900
2020-10-22 00:17:06,216,212,2236,1459990,126000
2020-10-22 00:27:12,220,213,2233,1440000,125990
2020-10-22 00:37:19,217,213,2231,1440000,124000
2020-10-22 00:47:26,215,212,2228,1435000,140000
2020-10-22 00:57:50,215,211,2228,1435000,134000
2020-10-22 01:07:56,213,211,2256,1430000,133000
2020-10-22 01:18:04,215,212,2239,1459900,134000
2020-10-22 01:28:12,215,211,2236,1440000,139998
2020-10-22 01:38:20,213,210,2220,1440000,128000
2020-10-22 01:48:28,210,208,2198,1439800,127000
2020-10-22 01:58:53,214,207,2195,1436000,127000
2020-10-22 02:08:59,216,208,2192,1436000,127000
2020-10-22 02:19:06,214,207,2199,1430000,130000
2020-10-22 02:29:13,215,207,2196,1480000,130000
2020-10-22 02:49:26,217,208,2199,1499000,134999
2020-10-22 02:59:53,213,208,2198,1494000,134997
2020-10-22 03:10:00,217,208,2211,1494000,131000
2020-10-22 03:20:09,210,214,2200,1490000,134999
2020-10-22 03:30:16,214,213,2200,1490000,134995
2020-10-22 03:40:23,218,213,2204,1490000,134994
2020-10-22 03:50:32,217,212,2199,1475000,134900
2020-10-22 04:00:57,222,214,2200,1475000,133998
2020-10-22 04:11:05,215,213,2202,1460000,137900
2020-10-22 04:21:14,222,213,2198,1474900,142999
2020-10-22 04:31:23,215,213,2196,1474900,142998
2020-10-22 04:41:30,220,213,2196,1475000,142995
2020-10-22 04:51:39,220,214,2148,1472000,142993
2020-10-22 05:02:30,219,212,2149,1470000,135000
2020-10-22 05:12:37,216,211,2149,1430000,135000
2020-10-22 05:22:44,220,213,2149,1430000,139999
2020-10-22 05:32:51,220,214,2198,1410000,144397
2020-10-22 05:53:05,220,213,2187,1470000,144394
2020-10-22 06:03:27,218,212,2185,1480000,138000
2020-10-22 06:13:34,217,212,2196,1450000,135000
2020-10-22 06:23:41,215,212,2196,1450000,119998
2020-10-22 06:33:47,217,213,2190,1495000,120000
2020-10-22 06:43:54,215,213,2189,1450000,115000
2020-10-22 06:54:00,215,213,2239,1445000,129000
2020-10-22 07:04:23,217,214,2239,1450000,129000
2020-10-22 07:14:31,217,214,2229,1450000,133000
2020-10-22 07:24:37,221,215,2227,1499000,129999
2020-10-22 07:34:45,221,215,2229,1499800,129999
2020-10-22 07:44:52,220,215,2229,1499800,129000
2020-10-22 07:54:58,215,214,2227,1500000,130000
2020-10-22 08:05:21,220,214,2225,1490000,129999
2020-10-22 08:15:29,218,218,2235,1490000,128000
2020-10-22 08:25:35,215,212,2233,1489990,131999
2020-10-22 08:35:42,215,212,2231,1475000,130000
2020-10-22 08:45:48,218,212,2217,1475000,129998
2020-10-22 08:55:56,217,212,2215,1475000,128000
2020-10-22 09:06:18,216,212,2214,1488000,132000
2020-10-22 09:16:25,218,210,2214,1489990,131000
2020-10-22 09:26:31,218,208,2215,1489990,131000
2020-10-22 09:36:39,218,214,2220,1489990,132000
2020-10-22 09:46:45,218,214,2220,1489990,135000
2020-10-22 09:56:53,215,214,2235,1489990,134500
2020-10-22 10:07:18,218,214,2235,1480000,134500
2020-10-22 10:17:26,218,214,2237,1489990,134000
2020-10-22 10:27:37,215,214,2237,1489990,134000
2020-10-22 10:37:44,215,214,2237,1489990,134000
2020-10-22 10:47:52,215,214,2237,1479990,133999
2020-10-22 10:57:59,218,214,2237,1479990,133999
2020-10-22 11:08:23,218,214,2237,1479990,133999
2020-10-22 11:18:31,215,215,2237,1501000,133999
2020-10-22 11:28:37,215,214,2237,1501000,133999
2020-10-22 11:38:44,214,215,2237,1502000,133999
2020-10-22 11:48:52,214,215,2237,1499990,133999
2020-10-22 11:58:59,214,214,2237,1499990,133999
2020-10-22 12:09:26,215,214,2237,1499990,133999
2020-10-22 12:19:33,218,205,2236,1480000,133999
2020-10-22 12:29:40,218,212,2236,1490000,133999
2020-10-22 12:39:46,218,212,2236,1490000,133999
2020-10-22 12:49:54,210,212,2236,1470000,130000
2020-10-22 13:00:01,210,212,2236,1469900,130000
2020-10-22 13:10:25,210,212,2236,1490000,133999
2020-10-22 13:20:32,208,212,2230,1480000,137000
2020-10-22 13:30:40,215,212,2200,1477000,137000
2020-10-22 13:40:47,215,215,2200,1460000,137000
2020-10-22 13:50:54,215,215,2225,1450000,136500
2020-10-22 14:01:01,215,212,2200,1420000,136500
2020-10-22 14:11:24,215,212,2200,1460000,136500
2020-10-22 14:21:31,215,214,2200,1460000,136500
2020-10-22 14:31:39,215,214,2199,1460000,136500
2020-10-22 14:41:45,214,214,2198,1460000,135000
2020-10-22 14:51:52,215,214,2198,1459000,136000
2020-10-22 15:01:58,210,210,2197,1459000,135998
2020-10-22 15:12:25,218,213,2220,1458900,135000
2020-10-22 15:22:32,217,214,2218,1397830,134998
2020-10-22 15:32:38,210,208,2219,1444000,134898
2020-10-22 15:52:54,216,210,2210,1467000,134998
2020-10-22 16:03:02,216,209,2217,1450000,134997
2020-10-22 16:13:15,210,210,2208,1470000,136000
2020-10-22 16:23:23,216,200,2198,1450000,136663
2020-10-22 16:33:30,213,200,2195,1450000,135999
2020-10-22 16:43:38,214,205,2194,1480000,135997
2020-10-22 16:53:45,213,212,2194,1470000,135995
2020-10-22 17:03:54,213,210,2194,1490000,137000
2020-10-22 17:14:26,215,205,2193,1480000,136996
2020-10-22 17:25:41,214,214,2192,1490000,136992
2020-10-22 17:36:50,219,215,2190,1490000,136988
2020-10-22 17:50:11,215,214,2198,1490000,136986
2020-10-22 18:14:47,207,212,2195,1450000,125000
2020-10-22 18:25:04,205,212,2195,1450000,119999
2020-10-22 18:35:12,212,210,2194,1450000,129000
2020-10-22 18:45:19,210,210,2195,1450000,124899
2020-10-22 18:55:27,213,210,2190,1465900,124899
2020-10-22 19:05:33,214,212,2194,1466300,110000
2020-10-22 23:41:28,211,205,2177,1470000,119000
2020-10-22 23:51:46,215,208,2178,1489000,120000
2020-10-23 00:01:53,213,208,2177,1480000,124999
2020-10-23 00:12:00,215,208,2216,1420000,124999
2020-10-23 00:22:07,217,208,2214,1484900,124999
2020-10-23 00:32:13,218,208,2200,1470000,124000
2020-10-23 00:42:49,215,209,2187,1460000,120000
2020-10-23 00:52:57,214,205,2149,1480000,123999
2020-10-23 01:03:03,215,206,2149,1485000,120000
2020-10-23 01:13:11,215,198,2130,1480000,119999
2020-10-23 01:23:17,213,205,2190,1470000,128999
2020-10-23 01:33:25,214,200,2189,1470000,125000
2020-10-23 01:44:00,217,206,2188,1465000,130000
2020-10-23 01:54:06,220,206,2188,1480000,129000
2020-10-23 02:04:13,220,209,2158,1480000,128999
2020-10-23 02:14:22,215,209,2158,1480000,134000
2020-10-23 02:24:30,219,208,2188,1480000,134000
2020-10-23 02:34:38,220,207,2186,1475000,133999
2020-10-23 02:45:03,219,207,2185,1469000,133997
2020-10-23 02:55:10,220,205,2184,1480000,135000
2020-10-23 03:05:17,229,211,2182,1480000,125000
2020-10-23 03:15:24,224,211,2179,1480000,133993
2020-10-23 03:25:31,221,209,2186,1475000,125000
2020-10-23 03:35:38,219,209,2184,1400000,124999
2020-10-23 03:46:02,219,209,2186,1439980,124999
2020-10-23 03:56:09,216,209,2183,1430000,120000
2020-10-23 04:06:17,215,208,2182,1410000,120000
2020-10-23 04:16:23,215,207,2188,1430000,120000
2020-10-23 04:26:31,215,210,2180,1430000,120000
2020-10-23 04:36:38,218,211,2170,1430000,124000
2020-10-23 04:47:04,220,212,2170,1430000,115000
2020-10-23 04:57:10,220,212,2100,1430000,119000
2020-10-23 05:07:17,222,211,2170,1430000,110000
2020-10-23 05:17:24,222,211,2170,1450000,110000
2020-10-23 05:27:30,214,210,2170,1475000,105000
2020-10-23 05:37:39,215,210,2170,1475000,124000
2020-10-23 05:48:02,216,209,2170,1475000,124000
2020-10-23 05:58:09,210,211,2160,1475000,129000
2020-10-23 06:08:16,215,211,2170,1475000,115000
2020-10-23 06:18:23,217,211,2170,1430000,110000
2020-10-23 06:28:30,214,212,2150,1429000,127000
2020-10-23 06:38:37,214,213,2150,1429000,119999
2020-10-23 06:49:02,214,212,2150,1410000,126999
2020-10-23 06:59:09,218,212,2150,1450000,126999
2020-10-23 07:09:19,215,210,2150,1458000,140999
2020-10-23 07:19:29,210,210,2140,1457980,120000
2020-10-23 07:29:41,216,210,2140,1453000,100000
2020-10-23 07:39:49,216,210,2140,1452980,130000
2020-10-23 07:50:15,216,210,2139,1452980,110000
2020-10-23 08:00:23,217,212,2139,1452990,134999
2020-10-23 08:10:30,217,212,2139,1452990,134999
2020-10-23 08:20:38,216,212,2140,1450000,130000
2020-10-23 08:30:44,214,212,2140,1400000,129998
2020-10-23 08:40:51,216,209,2140,1400000,129000
2020-10-23 08:51:16,215,210,2140,1400000,128000
2020-10-23 09:01:23,215,210,2140,1398000,128000
2020-10-23 09:11:30,216,210,2150,1449990,125000
2020-10-23 09:21:36,216,215,2150,1449990,124998
2020-10-23 09:31:43,216,215,2150,1430000,124997
2020-10-23 09:41:51,216,215,2150,1400000,124996
2020-10-23 09:52:18,215,215,2150,1400000,120000
2020-10-23 10:02:28,214,215,2150,1400000,124996
2020-10-23 10:12:35,213,215,2150,1400000,124996
2020-10-23 16:16:31,211,207,2227,1452990,142000
2020-10-23 16:26:42,207,207,2215,1452990,142000
2020-10-23 16:36:48,214,206,2212,1455000,141999
2020-10-23 16:46:55,215,207,2212,1455000,140999
2020-10-23 16:57:01,216,212,2211,1450000,140999
2020-10-23 17:07:07,216,213,2210,1435000,140000
2020-10-23 17:17:31,216,200,2208,1435000,120000
2020-10-23 19:32:26,215,200,2268,1460000,141999
2020-10-23 19:42:37,210,213,2267,1455000,140000
2020-10-23 19:52:43,210,213,2238,1445000,140000
2020-10-23 20:02:50,212,211,2237,1444990,148000
2020-10-23 20:12:59,204,209,2298,1444500,148999
2020-10-23 20:23:05,205,212,2210,1488980,148888
2020-10-23 20:33:30,209,211,2217,1460000,147667
2020-10-23 20:43:38,210,210,2216,1460000,147000
2020-10-23 20:53:45,210,210,2216,1450000,146997
2020-10-23 21:03:53,210,209,2200,1460000,139000
2020-10-23 21:14:02,212,209,2200,1458900,138000
2020-10-23 21:24:10,212,210,2100,1450000,148888
2020-10-23 21:34:35,209,209,2198,1458900,134800
2020-10-23 21:44:41,210,203,2197,1460000,134800
2020-10-23 21:54:49,208,204,2197,1460000,134499
2020-10-23 22:05:00,209,209,2196,1450000,132567
2020-10-23 22:15:10,205,208,2194,1453300,132566
2020-10-23 22:25:19,212,208,2199,1410000,129000
2020-10-23 22:35:45,210,205,2220,1454990,129000
2020-10-23 22:45:55,214,205,2199,1450000,129000
2020-10-23 22:56:03,214,207,2000,1450000,128999
2020-10-23 23:06:11,211,206,2297,1460000,130999
2020-10-23 23:16:18,210,200,2295,1462000,130000
2020-10-23 23:26:28,211,204,2292,1460000,130000
2020-10-23 23:37:03,209,203,2292,1460000,130998
2020-10-23 23:47:11,214,205,2287,1460000,129000
2020-10-23 23:57:18,215,206,2286,1460000,129000
2020-10-24 00:07:30,215,205,2220,1455000,128999
2020-10-24 00:17:38,215,205,2000,1440000,130000
2020-10-24 00:27:44,213,205,2000,1440000,132000
2020-10-24 00:38:20,214,206,2219,1454000,134999
2020-10-24 00:48:27,214,207,2217,1454000,134999
2020-10-24 00:58:36,211,207,2217,1455000,120000
2020-10-24 01:08:43,214,200,2215,1455000,134000
2020-10-24 01:18:50,214,205,2213,1455000,134000
2020-10-24 01:28:57,209,205,2212,1450000,132999
2020-10-24 01:39:30,214,204,2208,1450000,135000
2020-10-24 01:49:36,212,204,2207,1450000,138000
2020-10-24 01:59:43,215,207,2207,1430000,138000
2020-10-24 02:09:50,212,206,2213,1460000,137000
2020-10-24 02:19:59,215,210,2148,1480000,135995
2020-10-24 02:30:07,215,207,2149,1474990,135995
2020-10-24 02:40:41,213,208,2199,1454000,110000
2020-10-24 02:50:48,214,210,2188,1450000,135000
2020-10-24 03:00:55,213,209,2186,1454000,135000
2020-10-24 03:11:01,213,209,2184,1454000,134000
2020-10-24 03:21:09,205,207,2182,1453990,131998
2020-10-24 03:31:18,212,210,2181,1453000,110000
2020-10-24 03:41:56,213,215,2179,1453000,135980
2020-10-24 03:52:08,212,212,2175,1452000,134999
2020-10-24 04:02:15,208,207,2172,1449000,133999
2020-10-24 04:12:27,213,208,2160,1454000,110000
2020-10-24 04:22:34,214,209,2160,1454000,110000
2020-10-24 04:32:41,214,212,2158,1454000,110000
2020-10-24 04:43:09,205,212,2154,1450000,120000
2020-10-24 04:53:18,213,210,2158,1450000,123000
2020-10-24 05:03:26,213,209,2158,1454000,123000
2020-10-24 05:13:35,214,210,2156,1478000,110000
2020-10-24 05:23:47,210,210,2153,1470000,128000
2020-10-24 05:33:55,212,209,2153,1469000,130000
2020-10-24 05:44:21,211,209,2150,1469000,120000
2020-10-24 05:54:57,211,208,2147,1478000,119000
2020-10-24 06:05:29,213,208,2000,1477990,119000
2020-10-24 06:15:56,213,208,2140,1450000,110000
2020-10-24 06:26:33,213,207,2139,1480000,117000
2020-10-24 06:36:42,212,212,2139,1470000,116000
2020-10-24 16:23:31,209,208,2198,1456990,110000
2020-10-24 16:33:49,211,207,2198,1450000,110000
2020-10-24 16:43:57,210,207,2198,1460000,110000
2020-10-24 16:54:05,210,208,2198,1450000,129999
2020-10-24 17:04:13,210,207,2148,1458000,110000
2020-10-24 17:14:20,205,207,2147,1460000,110000
2020-10-24 17:26:23,210,207,2147,1460000,129998
2020-10-24 23:30:54,210,205,2191,1460000,120999
2020-10-24 23:41:35,210,204,2188,1459000,127999
2020-10-24 23:51:42,208,206,2087,1457000,127000
2020-10-25 00:01:48,209,206,2085,1450000,129000
2020-10-25 00:11:55,210,207,2170,1455560,129000
2020-10-25 00:22:02,212,208,2168,1440000,129000
2020-10-25 15:12:18,209,204,2589,1440000,132000
2020-10-25 15:22:41,209,204,2570,1455560,131999
2020-10-25 15:32:50,208,207,2548,1455560,129999
2020-10-25 15:42:56,209,205,2542,1455560,129000
2020-10-25 15:53:04,209,204,2542,1455000,129000
2020-10-25 16:03:11,210,204,2537,1455000,129000
2020-10-25 16:13:33,210,203,2499,1450000,128999
2020-10-25 16:23:40,210,204,2399,1455000,128999
2020-10-25 16:33:46,210,206,2386,1455000,132000
2020-10-25 16:43:52,209,206,2278,1455000,110000
2020-10-25 16:54:01,208,204,2216,1450000,110000
2020-10-25 17:04:08,211,204,2215,1450000,129999
2020-10-25 17:14:33,211,204,2214,1455000,131999
2020-10-25 17:24:41,209,204,2212,1459900,132000
2020-10-25 17:34:49,200,207,2207,1459900,129999
2020-10-25 17:44:56,209,200,2201,1455000,129999
2020-10-25 17:55:04,210,207,2198,1448000,129999
2020-10-25 18:05:12,205,207,2344,1455000,129899
2020-10-25 18:15:38,210,206,2446,1460000,129897
2020-10-25 18:25:44,210,206,2409,1455000,129897
2020-10-25 18:35:52,206,207,2397,1454000,110000
2020-10-25 18:46:00,210,207,2216,1454000,129897
2020-10-25 19:45:36,214,204,2487,1450000,128800
2020-10-25 19:55:44,212,204,2397,1467000,128800
2020-10-25 20:05:51,212,203,2357,1465900,127000
2020-10-25 20:15:59,211,204,2350,1465900,128000
2020-10-25 20:26:07,210,204,2338,1445000,127000
2020-10-25 20:36:14,210,205,2330,1466000,127000
2020-10-25 20:46:37,210,205,2333,1430000,126990
2020-10-25 20:56:45,215,205,2327,1465000,127900
2020-10-25 21:06:51,210,206,2318,1450000,128998
2020-10-25 21:17:02,214,206,2314,1460000,132999
2020-10-25 21:27:10,214,208,2379,1455560,132000
2020-10-25 21:37:17,214,207,2378,1454000,132000
2020-10-25 21:47:44,214,207,2297,1452000,130000
2020-10-25 21:57:51,216,205,2400,1460000,131990
2020-10-25 22:07:58,214,208,2398,1450000,132000
2020-10-25 22:18:06,210,208,2396,1450000,132000
2020-10-25 22:28:15,218,206,2395,1449000,132999
2020-10-25 22:38:22,220,205,2394,1447000,132999
2020-10-25 22:48:49,220,206,2390,1460000,131000
2020-10-25 22:58:56,221,206,2380,1465560,131000
2020-10-25 23:09:03,230,205,3999,1455000,131000
2020-10-25 23:19:12,240,207,3490,1450000,133000
2020-10-25 23:39:27,215,206,3485,1449990,131000
2020-10-25 23:49:49,213,206,3479,1445000,130000
2020-10-26 00:00:02,215,208,3400,1450000,130000
2020-10-26 00:10:09,217,206,3390,1450000,129999
2020-10-26 00:20:18,208,207,3384,1449900,130000
2020-10-26 00:30:31,213,207,2500,1449900,130000
2020-10-26 00:40:38,213,205,2490,1450000,134999
2020-10-26 00:51:05,213,206,2399,1450000,133000
2020-10-26 01:01:12,213,208,2395,1450000,129000
2020-10-26 01:11:19,209,207,2395,1450000,129000
2020-10-26 01:21:27,207,206,2394,1450000,129000
2020-10-26 01:31:36,211,206,2394,1449990,129000
2020-10-26 01:41:43,214,207,2393,1449990,129000
2020-10-26 01:52:11,215,209,2397,1470000,129000
2020-10-26 02:02:19,219,208,2398,1469000,129000
2020-10-26 02:12:28,219,208,2398,1469000,129000
2020-10-26 02:22:37,214,206,2397,1463990,129000
2020-10-26 02:32:50,214,205,2400,1453990,129000
2020-10-26 02:42:58,216,204,2390,1443000,129000
2020-10-26 02:53:27,205,200,2385,1450000,129000
2020-10-26 03:03:37,215,205,2269,1459000,130000
2020-10-26 04:08:48,215,209,3198,1450000,133000
2020-10-26 04:10:37,215,209,3198,1450000,133000
2020-10-26 04:20:52,217,209,3700,1450000,130000
2020-10-26 04:31:01,218,210,4999,1465000,130000
2020-10-26 04:41:09,219,209,3965,1465000,134996
2020-10-26 04:51:17,214,209,3968,1466990,134999
2020-10-26 05:01:25,219,208,3980,1460000,133000
2020-10-26 12:43:50,213,207,2396,1430000,133500
2020-10-26 12:53:57,212,207,2396,1429990,133490
2020-10-26 13:04:05,211,207,2396,1429990,132000
2020-10-26 13:14:12,213,210,2380,1439990,133498
2020-10-26 13:24:20,213,210,2380,1435000,133498
2020-10-26 13:34:27,205,209,2380,1430000,133498
2020-10-26 13:44:50,210,209,2380,1430000,133498
2020-10-26 13:54:57,212,208,2380,1430000,134990
2020-10-26 14:05:05,210,208,2369,1430000,127500
2020-10-26 14:15:12,209,207,2363,1425000,134000
2020-10-26 14:25:20,211,207,2360,1430000,134000
2020-10-26 14:35:27,213,207,2274,1430000,134000
2020-10-26 14:45:53,211,205,2271,1430000,134000
2020-10-26 14:56:01,211,204,2269,1430000,135000
2020-10-26 15:06:08,212,205,2252,1430000,135000
2020-10-26 15:16:15,205,204,2252,1430000,110000
2020-10-26 15:26:23,210,205,2242,1435000,133000
2020-10-26 15:36:30,211,207,2242,1430000,131000
2020-10-26 19:29:06,215,209,2299,1440000,129985
